fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,Oct,26,PUNJAB,2617,MANSA,419728,197.981494081621,18,179,554.35176565,1208,3,1678,489260,389144,75588,0,0,74.87503,1597.87105359374,26622,32517,48615,94645,24,74956,134605,2886,968.64425794374,298227,40,60.19,64.8,105.91,NA
2019-2020,Oct,26,PUNJAB,2621,BARNALA,449300,246.9134199167,23,59,53.542531923,561,9,430,369509,331732,38281,329,18,50.47163,1016.381470723,16038,18628,25606,42688,22,33664,54212,991,912.3673088,250193,15,40.23,62.59,109.49,NA
2019-2020,April,26,PUNJAB,2610,SANGRUR,64442,299.280252009559,9,5,138.66857883,104,203,2522,64442,52421,83987,7,54,20.38232,351.91307883,6729,7091,64904,103211,0,94395,140713,2626,192.86218,38942,15,43.42,49.9,101.34,NA
2019-2020,April,26,PUNJAB,2615,MOGA,58263,274.708808162985,8,14,34.5292161,136,129,1368,58263,49244,98066,12,34,0.6106,195.193409,6869,7863,57450,108529,0,83445,150158,1504,160.0535929,36184,23,69.77,68.75,104,NA
2019-2020,April,26,PUNJAB,2619,SAS NAGAR MOHALI,18452,258.570886624756,10,4,0,59,199,720,18452,7953,13741,12,1,17.10112,64.81262,1802,1995,17521,26833,0,33470,52076,779,47.7115,11908,40,47.77,36.66,105.44,NA
2019-2020,April,26,PUNJAB,2622,Pathankot,32684,398.402918859381,15,2,54.04620724,35,243,613,32684,14864,13181,12,27,5.95959,190.21980724,2070,2130,18261,25912,0,34364,49723,648,130.21401,6491,30,52.59,79.22,149.13,NA
2019-2020,Feb,26,PUNJAB,2606,KAPURTHALA,984151,239.380376118079,40,31,132.437191279,1254,5,1298,938216,794333,38642,2088,80,63.6105,2441.952680879,23287,26331,30798,46223,759,41638,62308,2552,2245.9049896,658440,8,26.06,59.48,105.02,NA
2019-2020,Feb,26,PUNJAB,2609,PATIALA,1582771,250.850551595247,25,123,312.379392898,3094,8,2067,1477859,944547,86866,0,0,155.93565,4175.532496198,57897,67374,85933,132703,247,120215,176073,5161,3707.2174533,934522,17,60.75,76.66,102.68,NA
2019-2020,Feb,26,PUNJAB,2614,NAWANSHAHR ,772377,246.272706104606,42,13,456.295710692,1005,0,4142,864937,609430,24276,341,10,86.23855,2672.638016692,20184,21971,25527,35311,239,41864,55474,5147,2130.103756,588260,15,60.68,79.21,103.55,NA
2019-2020,Nov,26,PUNJAB,2602,AMRITSAR,941381,239.979579191945,27,69,59.086831688,1532,43,1806,790194,572147,64284,369,33,55.30617,2010.697237688,28896,31568,53817,82323,125,125568,198962,3338,1896.304236,329469,7,44.34,62.86,102.22,NA
2019-2020,Nov,26,PUNJAB,2605,JALANDHAR,562216,232.252858045536,26,24,68.098295774,999,12,2085,583976,546986,53369,0,0,85.12948,1509.528726074,22248,24261,38978,57154,77,65959,95721,3084,1356.3009503,393371,9,33.51,63.99,110.96,NA
2019-2020,Nov,26,PUNJAB,2610,SANGRUR,1008521,236.442680080889,22,58,795.303741188,834,9,3328,931151,759640,86020,482,66,135.14308,3132.085201188,42206,47791,67169,106247,175,99482,147645,4162,2201.63838,589776,12,44.49,69.53,102.82,NA
2019-2020,Nov,26,PUNJAB,2611,BHATINDA                  ,789251,245.287417394374,20,858,196.373440386,1117,5,2354,878330,709444,94987,0,0,123.13651,2473.942923586,41897,50337,62616,116856,82,99516,170303,3471,2154.4329732,584050,16,55.91,67.97,100.65,NA
2019-2020,Nov,26,PUNJAB,2614,NAWANSHAHR ,661700,235.669575072875,37,11,453.720039792,747,0,4098,717323,513795,24199,272,10,58.56756,2202.799665792,19004,20548,25344,35109,117,41182,54666,4845,1690.512066,489893,14,61.93,81.64,103.59,NA
2019-2020,Dec,26,PUNJAB,2617,MANSA,468438,193.752752776649,21,192,797.47678752,1337,3,1728,630841,501177,75494,0,0,79.42737,2099.17596066374,29417,36450,48682,94594,53,75218,134811,3065,1222.27180314374,386029,38,59.66,64.55,105.27,NA
2019-2020,March,26,PUNJAB,2602,AMRITSAR,1181626,249.417070592037,30,73,224.230864788,2105,36,1357,943945,672333,64506,483,33,84.37315,2662.963981788,30868,33819,54212,82719,175,127248,200741,3462,2354.359967,383744,7,42.84,63.78,102.42,NA
2019-2020,March,26,PUNJAB,2605,JALANDHAR,804815,247.09690713372,30,28,103.96203661,1322,9,2141,768449,717768,53804,0,0,85.179,2087.95474851,24890,27397,39453,57631,228,66885,96719,3463,1898.8137119,514329,11,32.67,61.2,110.67,NA
2019-2020,March,26,PUNJAB,2612,FARIDKOT,558054,248.321730548597,25,70,930.8623642,572,0,1381,636278,490465,59103,557,31,117.91285,2628.7917549,24749,33182,37121,71573,42,49866,90856,1953,1580.0165407,386275,20,48.12,63.7,104.22,NA
2019-2020,March,26,PUNJAB,2619,SAS NAGAR MOHALI,405069,247.733239852054,32,21,23.7297002,563,19,457,385817,158663,13823,109,2,74.23988,1053.7665342,11758,13074,18811,27938,169,35081,53264,1020,955.796954,255219,34,33.57,57.26,107.06,NA
2019-2020,March,26,PUNJAB,2620,TARN TARAN,799334,260.417818268741,34,63,304.647536692,589,13,1359,757206,333052,54332,630,56,54.07035,2330.617231692,21646,30421,49378,85212,296,122769,205345,1948,1971.899345,267102,47,62.21,70.48,125.81,NA
2019-2020,July,26,PUNJAB,2607,HOSHIARPUR,432584,184.912203470459,19,7,32.971473914,535,206,4359,538142,285908,75352,485,78,61.20447,1089.266173914,27064,28487,59176,117574,4,106300,196541,4894,995.09023,290273,13,14.05,54.64,104.7,NA
2019-2020,July,26,PUNJAB,2619,SAS NAGAR MOHALI,114975,226.372778373411,17,16,0,277,51,585,130580,53331,14028,42,1,22.92747,318.525044,7452,8115,18308,27653,1,34451,53089,862,295.597574,85175,37,29.26,70.8,105.47,NA
2019-2020,July,26,PUNJAB,2620,TARN TARAN,225995,263.331297769156,23,30,86.3557368,345,114,908,257750,132907,53064,129,22,2.71111,767.8032668,11109,15342,45568,79094,123,113095,190346,1253,678.73642,95673,32,64.96,72.59,121.86,NA
2019-2020,June,26,PUNJAB,2619,SAS NAGAR MOHALI,77493,209.365232988786,14,13,0,195,100,655,77493,32598,13923,18,1,22.90463,185.14803,5372,5790,17939,27241,1,33980,52563,850,162.2434,50546,37,34.75,62.02,101.57,NA
2019-2020,June,26,PUNJAB,2622,Pathankot,116489,293.449484500682,21,18,291.298668252,108,134,780,116489,55169,13732,60,31,8.23787,641.372908252,5440,5718,19148,26933,0,35630,51149,888,341.83637,24029,26,50.28,70.66,130.9,NA
2019-2020,Aug,26,PUNJAB,2602,AMRITSAR,633898,232.480768951998,23,59,0,1154,94,2038,607060,447422,63968,278,33,23.84476,1435.142516,25529,27722,53137,81543,53,124593,197852,3192,1411.297756,265240,7,46.41,60.44,101.99,NA
2019-2020,Aug,26,PUNJAB,2605,JALANDHAR,382497,226.758370617471,21,18,52.002279374,805,55,1999,400796,377192,52713,0,0,66.7061,1027.546858474,18891,20375,38307,56385,17,64902,94510,2804,908.8384791,273244,9,36.27,66.69,111.38,NA
2019-2020,Aug,26,PUNJAB,2606,KAPURTHALA,552461,229.990588748135,26,20,4.612800479,647,14,1508,532214,455753,38601,1164,76,29.53858,1258.193492479,20120,22369,30159,45761,69,40543,61366,2155,1224.042112,376146,8,28,57.18,104.21,NA
2019-2020,Aug,26,PUNJAB,2617,MANSA,322309,178.100248491162,16,164,244.618536561,836,5,1975,404119,322273,75611,0,0,52.37379,1016.729269761,24611,29775,48555,94599,13,74766,134389,2811,719.736943200001,249867,41,61.8,64.76,104.95,NA
2019-2020,Sep,26,PUNJAB,2601,GURDASPUR,630095,248.671655528787,23,26,361.3255255,699,212,2290,587335,78984,11149,279,59,51.68246,1873.5436535,25363,26476,56067,65330,35,98209,115988,2989,1460.535668,178063,16,58.03,57.47,121.01,NA
2019-2020,Sep,26,PUNJAB,2605,JALANDHAR,490329,249.014878211363,21,19,52.002279374,856,32,1981,421550,396995,52854,0,0,67.79884,1169.523338474,19381,20928,38456,56544,28,65156,94789,2837,1049.7222191,287104,9,34.92,65.15,111.74,NA
2019-2020,Sep,26,PUNJAB,2610,SANGRUR,871192,254.561405877526,17,51,597.407538049,606,19,3288,666573,547142,85723,346,63,70.90312,2365.148258049,37074,41368,66770,105751,64,98347,146046,3894,1696.8376,421425,12,44.16,72.08,103.88,NA
2019-2020,Sep,26,PUNJAB,2615,MOGA,685999,241.054389361832,17,55,268.78525377,575,3,1475,577355,511466,98983,204,39,57.09948,1717.62430347,32701,40485,58687,109952,16,85888,153183,2050,1391.7395697,370640,17,58.05,73.9,105.99,NA
2019-2020,Sep,26,PUNJAB,2620,TARN TARAN,412552,277.617471070246,26,49,86.3557368,414,38,930,371849,183397,53544,214,27,28.1285,1146.8020268,14285,20244,46847,81333,154,114755,193141,1344,1032.31779,135559,33,62.94,72.92,123.04,NA
2019-2020,Sep,26,PUNJAB,2623,Fazilka,274058,265.517770392193,13,70,212.223389009,1082,36,2112,445011,244511,104716,67,48,102.11429,1495.920964209,33204,41159,88204,177098,2,119145,230879,3194,1181.5832852,222550,42,53.97,65.46,113.82,NA
2019-2020,June,26,PUNJAB,2601,GURDASPUR,272593,219.481297002446,18,13,344.2700037,376,631,1747,273523,36190,10885,247,38,22.96141,967.5632417,14599,15222,51727,60692,0,91191,108542,2123,600.331828,95251,17,75.86,68.87,134.9,NA
2019-2020,June,26,PUNJAB,2604,LUDHIANA,807613,196.82700163145,19,28,417.265052375,314,127,3938,808483,668915,90120,0,2,57.46819,2066.046089975,41633,44388,75308,108988,4,132415,181462,4252,1591.3128476,619238,9,31.06,43.88,103.53,NA
2019-2020,June,26,PUNJAB,2605,JALANDHAR,209595,190.134142560653,16,12,45.7958373,422,300,1941,209595,198465,51548,0,0,40.13145,484.4389434,12680,13590,37118,55027,3,62989,92391,2363,398.5116561,147133,10,46.9,59.82,108.58,NA
2019-2020,June,26,PUNJAB,2614,NAWANSHAHR ,299774,231.702611300513,22,2,144.847265825,197,40,3133,299774,224158,23491,134,7,21.0316,860.463051825,13168,13832,24063,33573,2,38588,51570,3330,694.584186,209728,17,71.64,82.34,101.09,NA
2019-2020,June,26,PUNJAB,2615,MOGA,330628,231.632754757613,13,39,150.07725765,213,56,1636,330628,292182,98353,149,35,34.24339,950.163392050001,25250,30674,57828,108968,0,84221,151135,1849,765.842744400001,218276,19,65.84,71.55,102.8,NA
2019-2020,June,26,PUNJAB,2616,MUKATSAR,262855,285.662535783123,11,83,160.777009651,260,17,3477,263043,219993,125776,68,48,33.77243,945.964743651,22156,29109,66949,146453,8,91784,187621,3737,751.415304,156842,40,55.11,56.41,110.69,NA
2019-2020,June,26,PUNJAB,2617,MANSA,205153,212.5364536483,13,96,215.391067018,600,16,1887,205397,167886,75851,0,0,31.58269,683.517256718,15117,17862,48359,94699,0,74294,134162,2487,436.5434997,130143,45,70.89,67.69,100.99,NA
2019-2020,June,26,PUNJAB,2618,FATEHGARH SAHIB,445722,240.309765673967,20,142,0,319,11,1639,446728,348242,42739,0,0,26.37405,1099.90506,21386,23201,33269,55127,4,49673,77576,1958,1073.53101,339955,12,41.32,60.12,100.07,NA
2019-2020,July,26,PUNJAB,2603,FEROZEPUR                 ,481826,242.956800538677,19,50,526.51225451,927,169,3387,543554,421759,92510,563,51,45.28576,1892.39942211,28431,35163,64292,112966,19,112569,188011,4314,1320.6014076,241716,28,49.09,53.22,107.69,NA
2019-2020,July,26,PUNJAB,2606,KAPURTHALA,390577,224.72518115942,22,15,4.612800479,514,25,1543,421728,363467,38142,919,73,22.82647,975.168282479,18417,20326,29575,45098,35,39724,60442,2057,947.729012,299827,8,28.79,53.66,103.79,NA
2019-2020,July,26,PUNJAB,2610,SANGRUR,459205,234.994892643117,15,40,270.208986277,288,34,3395,498105,410439,85259,286,60,67.41166,1508.141956277,31803,35077,66233,105034,14,96936,144167,3683,1170.52131,323102,13,50.38,78.79,104.61,NA
2019-2020,July,26,PUNJAB,2611,BHATINDA                  ,460250,247.136628775215,14,664,134.576160986,769,11,2286,493515,400151,94866,0,0,35.33379,1389.566284486,33269,38647,62289,116471,9,98642,169140,3055,1219.6563335,337494,16,63.33,75.89,100.39,NA
2019-2020,July,26,PUNJAB,2615,MOGA,412999,220.370478050846,15,50,150.07725765,415,25,1547,453571,401305,98769,187,39,34.68959,1184.30342865,29563,36312,58346,109591,4,85123,152256,1962,999.536581000001,296757,18,62.6,73.44,104.68,NA
2019-2020,July,26,PUNJAB,2617,MANSA,249244,199.999911351875,14,121,216.975747018,680,13,1985,276712,222536,75593,0,0,32.10564,802.505141718,18916,22455,48474,94515,2,74624,134214,2665,553.4237547,171526,43,65.32,65.56,103.39,NA
2019-2020,July,26,PUNJAB,2621,BARNALA,224114,223.804055516566,18,56,24.152277465,420,15,458,260751,235650,38114,239,18,29.30019,637.023780265,14340,16358,25434,42433,3,33292,53635,878,583.5713128,178895,16,43.36,62.46,113.61,NA
2019-2020,Aug,26,PUNJAB,2601,GURDASPUR,492776,228.309662943906,22,24,344.2700037,647,288,2272,537952,73867,11097,269,57,22.96141,1595.4278117,24201,25237,55179,64401,34,96715,114433,2919,1228.196398,164430,16,61.2,59.54,119.41,NA
2019-2020,Aug,26,PUNJAB,2614,NAWANSHAHR ,477239,238.853030536841,29,7,144.847265825,556,4,4048,511939,367482,23956,170,9,34.20752,1401.836601825,17084,18234,24943,34622,26,40275,53588,4604,1222.781816,350436,14,64.94,81.92,101.04,NA
2019-2020,Aug,26,PUNJAB,2623,Fazilka,221361,229.431499363378,13,59,167.309647609,965,47,2174,362067,197361,104461,61,48,79.83771,1077.843104409,27520,33640,87916,176606,2,118534,229815,3139,830.6957468,176359,43,54.29,65.05,113.91,NA
2019-2020,Sep,26,PUNJAB,2603,FEROZEPUR                 ,701714,265.830122601907,21,58,617.03856271,1182,95,3632,696074,528006,92822,689,51,91.82569,2559.23862031,32767,41022,65097,114049,55,114059,190176,4814,1850.3743676,304826,28,45.27,50.91,106.52,NA
2019-2020,Sep,26,PUNJAB,2608,ROPAR,509097,255.703692435367,27,28,286.30409102,608,32,1450,369932,222876,21220,346,37,37.91816,1270.15203452,13541,14752,22859,36657,37,43290,65078,2058,945.9297835,248465,18,22.2,61.48,100.56,NA
2019-2020,Sep,26,PUNJAB,2611,BHATINDA                  ,707001,256.6281438376,17,787,165.295132586,980,6,2264,687289,558909,94942,0,0,82.0918,2011.163936086,38863,46165,62470,116686,23,99179,169848,3244,1763.7770035,463880,16,59.23,72.26,100.45,NA
2019-2020,Sep,26,PUNJAB,2617,MANSA,395373,208.298375813134,17,167,289.001590601,1023,3,1812,438272,349418,75607,0,0,58.23495,1260.14999824474,25451,30941,48578,94626,18,74819,134458,2835,912.913457643739,271227,40,62.21,65.74,105.28,NA
2019-2020,Oct,26,PUNJAB,2605,JALANDHAR,526273,228.298688679742,24,22,68.098295774,957,23,1977,512453,480625,53171,0,0,84.86297,1322.884744874,21246,23097,38764,56895,51,65650,95345,2934,1169.9234791,346186,9,34.46,64.56,111.06,NA
2019-2020,Oct,26,PUNJAB,2623,Fazilka,291623,230.137481773055,15,97,289.486175268,1319,20,1945,618864,351496,104877,97,48,109.952,1823.676200468,41159,52448,88504,177510,17,119765,231851,3264,1424.2380252,303596,42,52.2,65.05,109.97,NA
2019-2020,Nov,26,PUNJAB,2603,FEROZEPUR                 ,775011,239.868864627696,25,60,1234.552220236,1737,60,3579,970457,718583,93213,959,49,101.01667,3663.393077836,38589,48843,65896,115035,179,115452,192139,5316,2327.8241876,422149,26,41.7,47.95,107.6,NA
2019-2020,Nov,26,PUNJAB,2619,SAS NAGAR MOHALI,280609,228.204158495344,25,20,0,412,25,525,259036,105126,14093,96,2,47.58166,638.712584,10343,11392,18960,28337,63,35188,53809,937,591.130924,167344,34,29.33,68.81,107.26,NA
2019-2020,Dec,26,PUNJAB,2603,FEROZEPUR                 ,811659,244.210515299954,26,62,1234.552220236,1829,56,3653,1077683,793407,93362,976,49,102.10718,3968.474607836,40685,51658,66244,115462,219,115981,192868,5482,2631.8152076,470242,26,41.01,47.16,108.25,NA
2019-2020,Dec,26,PUNJAB,2610,SANGRUR,1077185,242.763148787913,23,64,1056.539022451,980,9,3258,1022946,833594,86033,514,66,136.6005,3676.475442451,43555,49552,67202,106264,222,99617,147841,4238,2483.33592,648557,13,46.4,70.11,102.62,NA
2019-2020,Dec,26,PUNJAB,2611,BHATINDA                  ,830376,244.611991206011,22,878,254.942738681,1311,5,2199,954743,768864,94946,0,0,124.76534,2715.123941881,42622,51496,62634,116837,126,99601,170404,3510,2335.4158632,632916,16,55.36,66.9,100.8,NA
2019-2020,Dec,26,PUNJAB,2612,FARIDKOT,304407,245.826300807979,20,55,467.519660700001,249,0,1487,428353,333878,59132,322,26,80.58199,1601.105985,20661,27009,36929,71351,22,49202,89948,1736,1053.0043343,256742,20,49,69.6,105.97,NA
2019-2020,Dec,26,PUNJAB,2615,MOGA,822498,227.74429043216,23,57,321.45031167,645,1,1573,879028,778579,99017,524,39,67.79432,2391.18071297001,37606,47268,58984,110085,62,86301,153303,2218,2001.93608130001,565210,16,59.99,75.3,109.15,NA
2019-2020,Jan,26,PUNJAB,2609,PATIALA,1503308,249.034945281863,24,120,218.007569698,2836,9,2258,1415527,905722,86876,0,0,140.83629,3884.000749598,57008,66188,85840,132636,202,119846,175666,5094,3525.1568899,896864,17,60.79,77.11,102.77,NA
2019-2020,April,26,PUNJAB,2605,JALANDHAR,58493,214.842889576531,11,6,6.6749538,193,501,1693,58493,55163,50297,0,0,16.51244,148.8554452,5240,5539,35874,53603,0,61178,90347,1886,125.6680514,40005,12,48.53,52.58,105.63,NA
2019-2020,April,26,PUNJAB,2607,HOSHIARPUR,69081,153.797324879489,13,2,19.686294414,111,1030,2448,69081,33412,74510,96,78,20.7127,146.643724414,5105,5321,57035,115030,0,102782,192397,2559,106.24473,34460,24,33.33,67.31,102.22,NA
2019-2020,April,26,PUNJAB,2611,BHATINDA                  ,79288,290.672460902028,7,192,43.312647201,228,45,2089,79288,63851,94517,0,0,1.65373,275.434758001,9985,11002,61806,115741,0,97335,167205,2317,230.4683808,54006,19,44.85,47.08,100.68,NA
2019-2020,April,26,PUNJAB,2617,MANSA,67601,214.307031700714,10,21,12.1996318,222,39,2103,67601,55900,75781,0,0,0.74097,157.8142983,6490,7484,48050,94367,0,73354,132952,2325,144.8736965,41536,47,64.52,59.19,101.08,NA
2019-2020,March,26,PUNJAB,2606,KAPURTHALA,1164839,245.192355806977,41,31,150.871231279,1488,4,1103,968008,818914,38654,2210,80,63.6105,2587.963350879,23528,26632,30833,46251,885,41785,62474,2591,2373.4816196,678902,9,26.18,59.04,104.86,NA
2019-2020,March,26,PUNJAB,2607,HOSHIARPUR,1503625,241.571283475278,35,14,426.486689024,1860,8,4521,1529823,828006,76322,999,82,174.13813,4296.237875024,43599,47327,61051,119601,612,110502,201507,6381,3695.613056,839283,14,23.04,58.6,106.42,NA
2019-2020,March,26,PUNJAB,2609,PATIALA,1797741,254.795977497379,26,124,312.379392898,3381,7,1818,1524889,975490,86822,0,0,171.44158,4369.176806198,58566,68316,85912,132651,286,120367,176296,5199,3885.3558333,963412,17,61.01,76.28,102.6,NA
2019-2020,March,26,PUNJAB,2616,MUKATSAR,970547,252.842444356477,25,189,1966.200091938,1480,3,3690,1240351,1030449,126522,416,57,190.25839,5292.592268938,48588,69430,68298,148176,141,95728,193557,5170,3136.133787,738146,42,41.12,43.86,111.63,NA
2019-2020,March,26,PUNJAB,2618,FATEHGARH SAHIB,1460336,249.499845068578,57,172,631.873683923999,1602,0,1225,1542618,1178192,43026,0,0,131.96669,4612.669893924,26685,30593,33974,55884,1596,50823,78853,2827,3848.82952,1182329,9,47.8,66.34,100.15,NA
2019-2020,March,26,PUNJAB,2623,Fazilka,779908,225.89370083656,22,164,582.037377852,2410,2,1417,1470427,870128,104930,440,68,206.22379,4109.863136252,66612,91007,89573,177754,110,124104,237915,3827,3321.6019684,751868,43,47.13,55.45,106.85,NA
2019-2020,May,26,PUNJAB,2602,AMRITSAR,187349,226.477504550331,16,27,0,409,346,1816,187349,136251,62133,56,31,1.7303,426.03364,11538,12342,50556,78735,3,121398,194392,2225,424.30334,77184,9,45.74,52.41,101.47,NA
2019-2020,May,26,PUNJAB,2603,FEROZEPUR                 ,273547,222.122585588583,14,42,358.16602986,449,302,3145,273547,220143,91441,250,50,27.4593,993.23499906,18959,22856,62390,110260,1,109328,183185,3594,607.6096692,124985,32,52.15,55.01,106.93,NA
2019-2020,May,26,PUNJAB,2606,KAPURTHALA,198721,205.536586470479,15,9,4.612800479,241,101,1459,198721,171612,37023,530,66,12.06266,425.119820479,12805,13852,28344,43649,0,37948,58378,1700,408.44436,141170,9,31.76,44.53,104.94,NA
2019-2020,May,26,PUNJAB,2607,HOSHIARPUR,148970,208.461858269406,16,3,32.971473914,290,716,2937,149128,73024,74650,196,78,33.89245,377.738923914,8825,9239,57502,115591,0,103541,193316,3227,310.875,76905,19,30.69,65.56,101.5,NA
2019-2020,May,26,PUNJAB,2619,SAS NAGAR MOHALI,40613,275.926156649349,12,13,0,111,124,697,40613,17710,13732,12,1,17.10112,129.16301,3193,3489,17607,26894,0,33567,52135,808,112.06189,26286,39,46.5,49.74,102.45,NA
2019-2020,May,26,PUNJAB,2622,Pathankot,64592,360.200365370325,21,11,249.346120452,72,175,679,64592,29819,13324,12,27,6.05179,488.058530452,2984,3129,18475,26163,0,34636,50042,751,232.66062,13292,30,51.24,76.99,147.17,NA
2019-2020,Feb,26,PUNJAB,2617,MANSA,517148,192.51493148888,26,213,821.47822782,1588,2,1790,869576,686424,75307,0,0,116.48899,2612.03085846374,33233,41927,48708,94409,136,75563,135081,3378,1674.06364064374,538904,39,56.83,60.76,104.2,NA
2019-2020,Feb,26,PUNJAB,2623,Fazilka,361886,216.681492094157,21,135,432.347918094,2170,2,1479,1303403,762436,104987,361,68,177.72489,3434.305876494,62024,83553,89532,177960,81,122852,235902,3649,2824.2330684,664087,42,45.03,54.35,106.93,NA
2019-2020,Aug,27,RAJASTHAN,2702,HANUMANGARH,4104799,130.138217144409,44,283,440.626438831999,1954,18,6404,6126172,2702500,180313,20295,1418,743.40108,9156.518538832,139118,171190,192175,456825,1366,283855,667381,8358,7972.49102,4043757,39,67.36,67.02,100.05,NA
2019-2020,Aug,27,RAJASTHAN,2703,BIKANER,6385458,157.957346138102,47,477,1440.589326835,3983,73,23994,7455972,2946796,220958,72516,5008,564.43975,13782.284576835,158429,244895,257139,581746,2375,356544,797875,27977,11777.2555,3996329,83,43.73,43.66,100.35,NA
2019-2020,Aug,27,RAJASTHAN,2716,JAISALMER,3543481,179.614424801706,55,208,402.740389355,1495,66,16255,4350604,746281,38600,273876,14522,261.43636,8478.489099355,78937,115578,119532,247538,1468,145936,302242,17750,7814.31235,2748159,68,68.75,67.92,100.54,NA
2019-2020,Aug,27,RAJASTHAN,2718,JALORE,4633455,131.216023763356,49,417,220.287999612,8223,32,14221,5926604,1781607,126151,858171,65185,506.51676,8503.458872612,120828,152677,199864,488047,2158,293463,718159,22444,7776.654113,4724221,90,48.53,52.42,100,NA
2019-2020,Aug,27,RAJASTHAN,2728,BANSWARA,13343106,141.875648736619,48,3344,762.331198563001,12848,36,52213,12809243,519078,33567,10583066,678335,1241.40623,20176.934033063,263317,446919,334048,827166,15033,388570,949267,65061,18173.1966045,7316197,90,69.04,70.09,100,NA
